id,period_start_art,period_end_art,period_start_utc,period_end_utc,min_value_c,max_value_c,avg_value_c,sample_count,created_at_art
2346,2026-08-26T17:18:28-03:00,2026-08-26T17:23:28-03:00,2026-08-26T20:18:28+00:00,2026-08-26T20:23:28+00:00,-23.1875,-22.625,-22.89583,60,2026-08-26T17:20:59.605953-03:00
2347,2026-08-26T17:23:28-03:00,2026-08-26T17:28:28-03:00,2026-08-26T20:23:28+00:00,2026-08-26T20:28:28+00:00,-23.6875,-23.1875,-23.43958,60,2026-08-26T17:25:59.589811-03:00
2348,2026-08-26T17:28:28-03:00,2026-08-26T17:33:28-03:00,2026-08-26T20:28:28+00:00,2026-08-26T20:33:28+00:00,-24.0625,-23.6875,-23.8875,60,2026-08-26T17:30:59.644364-03:00
2349,2026-08-26T17:33:28-03:00,2026-08-26T17:38:29-03:00,2026-08-26T20:33:28+00:00,2026-08-26T20:38:29+00:00,-24.4375,-24.0625,-24.25729,60,2026-08-26T17:36:00.722552-03:00
2350,2026-08-26T17:38:29-03:00,2026-08-26T17:43:29-03:00,2026-08-26T20:38:29+00:00,2026-08-26T20:43:29+00:00,-24.5,-23.5,-24.15729,60,2026-08-26T17:40:59.751696-03:00
2351,2026-08-26T17:43:29-03:00,2026-08-26T17:48:29-03:00,2026-08-26T20:43:29+00:00,2026-08-26T20:48:29+00:00,-23.5,-22.1875,-22.80104,60,2026-08-26T17:45:59.445904-03:00
2352,2026-08-26T17:48:29-03:00,2026-08-26T17:53:29-03:00,2026-08-26T20:48:29+00:00,2026-08-26T20:53:29+00:00,-22.1875,-21.25,-21.71875,60,2026-08-26T17:51:00.169908-03:00
2353,2026-08-26T17:53:29-03:00,2026-08-26T17:58:29-03:00,2026-08-26T20:53:29+00:00,2026-08-26T20:58:29+00:00,-21.25,-20.5,-20.84792,60,2026-08-26T17:55:59.640898-03:00
2354,2026-08-26T17:58:29-03:00,2026-08-26T18:03:29-03:00,2026-08-26T20:58:29+00:00,2026-08-26T21:03:29+00:00,-20.4375,-19.8125,-20.12917,60,2026-08-26T18:00:59.903099-03:00
2355,2026-08-26T18:03:29-03:00,2026-08-26T18:08:29-03:00,2026-08-26T21:03:29+00:00,2026-08-26T21:08:29+00:00,-19.8125,-19.25,-19.52917,60,2026-08-26T18:05:59.759549-03:00
2356,2026-08-26T18:08:29-03:00,2026-08-26T18:13:29-03:00,2026-08-26T21:08:29+00:00,2026-08-26T21:13:29+00:00,-19.25,-18.75,-19.00625,60,2026-08-26T18:11:00.306175-03:00
2357,2026-08-26T18:13:29-03:00,2026-08-26T18:18:29-03:00,2026-08-26T21:13:29+00:00,2026-08-26T21:18:29+00:00,-18.75,-18.3125,-18.54479,60,2026-08-26T18:15:59.759272-03:00
2358,2026-08-26T18:18:29-03:00,2026-08-26T18:23:29-03:00,2026-08-26T21:18:29+00:00,2026-08-26T21:23:29+00:00,-18.3125,-17.9375,-18.1375,60,2026-08-26T18:20:59.593322-03:00
2359,2026-08-26T18:23:29-03:00,2026-08-26T18:28:29-03:00,2026-08-26T21:23:29+00:00,2026-08-26T21:28:29+00:00,-17.9375,-17.5625,-17.75312,60,2026-08-26T18:25:59.635520-03:00
2360,2026-08-26T18:28:29-03:00,2026-08-26T18:33:29-03:00,2026-08-26T21:28:29+00:00,2026-08-26T21:33:29+00:00,-17.5625,-17.1875,-17.38958,60,2026-08-26T18:30:59.805106-03:00
2361,2026-08-26T18:33:29-03:00,2026-08-26T18:38:29-03:00,2026-08-26T21:33:29+00:00,2026-08-26T21:38:29+00:00,-17.875,-17,-17.25521,60,2026-08-26T18:35:59.848818-03:00
2362,2026-08-26T18:38:29-03:00,2026-08-26T18:43:29-03:00,2026-08-26T21:38:29+00:00,2026-08-26T21:43:29+00:00,-19.8125,-17.875,-18.85,60,2026-08-26T18:40:59.395192-03:00
2363,2026-08-26T18:43:29-03:00,2026-08-26T18:48:29-03:00,2026-08-26T21:43:29+00:00,2026-08-26T21:48:29+00:00,-21.5,-19.875,-20.71563,60,2026-08-26T18:46:00.082130-03:00
2364,2026-08-26T18:48:29-03:00,2026-08-26T18:53:29-03:00,2026-08-26T21:48:29+00:00,2026-08-26T21:53:29+00:00,-22.4375,-21.5,-22.00625,60,2026-08-26T18:50:59.747497-03:00
2365,2026-08-26T18:53:29-03:00,2026-08-26T18:58:29-03:00,2026-08-26T21:53:29+00:00,2026-08-26T21:58:29+00:00,-23.125,-22.4375,-22.77708,60,2026-08-26T18:55:59.966671-03:00
2366,2026-08-26T18:58:29-03:00,2026-08-26T19:03:29-03:00,2026-08-26T21:58:29+00:00,2026-08-26T22:03:29+00:00,-23.6875,-23.125,-23.39167,60,2026-08-26T19:00:59.850164-03:00
2367,2026-08-26T19:03:29-03:00,2026-08-26T19:08:29-03:00,2026-08-26T22:03:29+00:00,2026-08-26T22:08:29+00:00,-24.125,-23.6875,-23.9125,60,2026-08-26T19:05:59.921672-03:00
2368,2026-08-26T19:08:29-03:00,2026-08-26T19:13:29-03:00,2026-08-26T22:08:29+00:00,2026-08-26T22:13:29+00:00,-24.5,-24.125,-24.32813,60,2026-08-26T19:13:02.455964-03:00
2369,2026-08-26T19:13:29-03:00,2026-08-26T19:18:29-03:00,2026-08-26T22:13:29+00:00,2026-08-26T22:18:29+00:00,-24.625,-23.875,-24.27778,36,2026-08-26T19:15:59.909893-03:00
2370,2026-08-26T19:18:29-03:00,2026-08-26T19:23:29-03:00,2026-08-26T22:18:29+00:00,2026-08-26T22:23:29+00:00,-23.8125,-22.625,-23.17188,60,2026-08-26T19:21:00.551396-03:00
2371,2026-08-26T19:23:29-03:00,2026-08-26T19:28:29-03:00,2026-08-26T22:23:29+00:00,2026-08-26T22:28:29+00:00,-22.5625,-21.625,-22.10833,60,2026-08-26T19:26:00.131920-03:00
2372,2026-08-26T19:28:29-03:00,2026-08-26T19:33:29-03:00,2026-08-26T22:28:29+00:00,2026-08-26T22:33:29+00:00,-21.625,-20.875,-21.23229,60,2026-08-26T19:30:59.796922-03:00
2373,2026-08-26T19:33:29-03:00,2026-08-26T19:38:29-03:00,2026-08-26T22:33:29+00:00,2026-08-26T22:38:29+00:00,-20.875,-20.25,-20.52604,60,2026-08-26T19:35:59.946306-03:00
2374,2026-08-26T19:38:29-03:00,2026-08-26T19:43:29-03:00,2026-08-26T22:38:29+00:00,2026-08-26T22:43:29+00:00,-20.1875,-19.6875,-19.92604,60,2026-08-26T19:40:59.848529-03:00
2375,2026-08-26T19:43:29-03:00,2026-08-26T19:48:29-03:00,2026-08-26T22:43:29+00:00,2026-08-26T22:48:29+00:00,-19.625,-18.4375,-19.03854,60,2026-08-26T19:46:00.034871-03:00
2376,2026-08-26T19:48:29-03:00,2026-08-26T19:53:30-03:00,2026-08-26T22:48:29+00:00,2026-08-26T22:53:30+00:00,-18.4375,-17.9375,-18.17708,60,2026-08-26T19:51:00.272225-03:00
2377,2026-08-26T19:53:30-03:00,2026-08-26T19:58:30-03:00,2026-08-26T22:53:30+00:00,2026-08-26T22:58:30+00:00,-17.9375,-17.5,-17.70313,60,2026-08-26T19:55:59.908332-03:00
2378,2026-08-26T19:58:30-03:00,2026-08-26T20:03:30-03:00,2026-08-26T22:58:30+00:00,2026-08-26T23:03:30+00:00,-17.5,-17.0625,-17.29167,60,2026-08-26T20:01:14.117376-03:00
2379,2026-08-26T20:03:30-03:00,2026-08-26T20:08:30-03:00,2026-08-26T23:03:30+00:00,2026-08-26T23:08:30+00:00,-17.0625,-16.75,-16.90132,57,2026-08-26T20:06:00.087416-03:00
2380,2026-08-26T20:08:30-03:00,2026-08-26T20:13:30-03:00,2026-08-26T23:08:30+00:00,2026-08-26T23:13:30+00:00,-16.75,-16.375,-16.54688,60,2026-08-26T20:11:01.906538-03:00
2381,2026-08-26T20:13:30-03:00,2026-08-26T20:18:30-03:00,2026-08-26T23:13:30+00:00,2026-08-26T23:18:30+00:00,-16.375,-16.0625,-16.20833,60,2026-08-26T20:16:01.314711-03:00
2383,2026-08-26T20:18:30-03:00,2026-08-26T20:23:30-03:00,2026-08-26T23:18:30+00:00,2026-08-26T23:23:30+00:00,-16.0625,-15.75,-15.88646,60,2026-08-26T20:21:31.072682-03:00
2384,2026-08-26T20:23:30-03:00,2026-08-26T20:28:30-03:00,2026-08-26T23:23:30+00:00,2026-08-26T23:28:30+00:00,-15.75,-15.4375,-15.58686,59,2026-08-26T20:26:00.557715-03:00
2385,2026-08-26T20:28:30-03:00,2026-08-26T20:33:30-03:00,2026-08-26T23:28:30+00:00,2026-08-26T23:33:30+00:00,-15.4375,-15.1875,-15.31146,60,2026-08-26T20:31:00.127439-03:00
2386,2026-08-26T20:33:30-03:00,2026-08-26T20:38:30-03:00,2026-08-26T23:33:30+00:00,2026-08-26T23:38:30+00:00,-15.1875,-14.9375,-15.04583,60,2026-08-26T20:36:00.450126-03:00
2387,2026-08-26T20:38:30-03:00,2026-08-26T20:43:30-03:00,2026-08-26T23:38:30+00:00,2026-08-26T23:43:30+00:00,-14.9375,-14.6875,-14.78958,60,2026-08-26T20:40:59.520122-03:00
2388,2026-08-26T20:43:30-03:00,2026-08-26T20:48:30-03:00,2026-08-26T23:43:30+00:00,2026-08-26T23:48:30+00:00,-14.6875,-14.4375,-14.54375,60,2026-08-26T20:46:00.007278-03:00
2389,2026-08-26T20:48:30-03:00,2026-08-26T20:53:30-03:00,2026-08-26T23:48:30+00:00,2026-08-26T23:53:30+00:00,-14.4375,-8.5625,-11.05521,60,2026-08-26T20:51:01.082719-03:00
2390,2026-08-26T20:53:30-03:00,2026-08-26T20:58:30-03:00,2026-08-26T23:53:30+00:00,2026-08-26T23:58:30+00:00,-10.6875,-9.6875,-10.21771,60,2026-08-26T20:56:19.467136-03:00
2391,2026-08-26T20:58:30-03:00,2026-08-26T21:03:30-03:00,2026-08-26T23:58:30+00:00,2026-08-27T00:03:30+00:00,-11.1875,-10.6875,-10.9587,56,2026-08-26T21:02:32.839121-03:00
2392,2026-08-26T21:03:30-03:00,2026-08-26T21:08:30-03:00,2026-08-27T00:03:30+00:00,2026-08-27T00:08:30+00:00,-11.375,-11.1875,-11.30896,53,2026-08-26T21:06:00.412004-03:00
2393,2026-08-26T21:08:30-03:00,2026-08-26T21:13:30-03:00,2026-08-27T00:08:30+00:00,2026-08-27T00:13:30+00:00,-14.375,-11.4375,-12.82917,60,2026-08-26T21:11:00.109501-03:00
2394,2026-08-26T21:13:30-03:00,2026-08-26T21:18:30-03:00,2026-08-27T00:13:30+00:00,2026-08-27T00:18:30+00:00,-17.1875,-14.4375,-15.88125,60,2026-08-26T21:16:00.593743-03:00
2395,2026-08-26T21:18:30-03:00,2026-08-26T21:23:31-03:00,2026-08-27T00:18:30+00:00,2026-08-27T00:23:31+00:00,-19.1875,-17.25,-18.26042,60,2026-08-26T21:21:00.474096-03:00
2396,2026-08-26T21:23:31-03:00,2026-08-26T21:28:31-03:00,2026-08-27T00:23:31+00:00,2026-08-27T00:28:31+00:00,-20.4375,-19.1875,-19.88333,60,2026-08-26T21:26:00.684705-03:00
2397,2026-08-26T21:28:31-03:00,2026-08-26T21:33:31-03:00,2026-08-27T00:28:31+00:00,2026-08-27T00:33:31+00:00,-21.25,-20.4375,-20.85833,60,2026-08-26T21:31:00.370078-03:00
2398,2026-08-26T21:33:31-03:00,2026-08-26T21:38:31-03:00,2026-08-27T00:33:31+00:00,2026-08-27T00:38:31+00:00,-21.875,-21.25,-21.56875,60,2026-08-26T21:36:00.164521-03:00
2399,2026-08-26T21:38:31-03:00,2026-08-26T21:43:31-03:00,2026-08-27T00:38:31+00:00,2026-08-27T00:43:31+00:00,-22.5,-21.875,-22.20625,60,2026-08-26T21:41:00.500617-03:00
2400,2026-08-26T21:43:31-03:00,2026-08-26T21:48:31-03:00,2026-08-27T00:43:31+00:00,2026-08-27T00:48:31+00:00,-23,-22.5,-22.75,60,2026-08-26T21:46:00.549025-03:00
2401,2026-08-26T21:48:31-03:00,2026-08-26T21:53:31-03:00,2026-08-27T00:48:31+00:00,2026-08-27T00:53:31+00:00,-23.375,-23,-23.20417,60,2026-08-26T21:51:40.479776-03:00
2402,2026-08-26T21:53:31-03:00,2026-08-26T21:58:31-03:00,2026-08-27T00:53:31+00:00,2026-08-27T00:58:31+00:00,-23.75,-23.4375,-23.60142,53,2026-08-26T21:56:01.069651-03:00
2403,2026-08-26T21:58:31-03:00,2026-08-26T22:03:31-03:00,2026-08-27T00:58:31+00:00,2026-08-27T01:03:31+00:00,-24,-23.75,-23.85,60,2026-08-26T22:03:02.680303-03:00
2404,2026-08-26T22:03:31-03:00,2026-08-26T22:08:31-03:00,2026-08-27T01:03:31+00:00,2026-08-27T01:08:31+00:00,-24.25,-24.125,-24.1875,36,2026-08-26T22:06:04.006508-03:00
2406,2026-08-26T22:08:31-03:00,2026-08-26T22:13:31-03:00,2026-08-27T01:08:31+00:00,2026-08-27T01:13:31+00:00,-24.4375,-23.6875,-24.22775,59,2026-08-26T22:13:02.471638-03:00
2407,2026-08-26T22:13:31-03:00,2026-08-26T22:18:31-03:00,2026-08-27T01:13:31+00:00,2026-08-27T01:18:31+00:00,-23.625,-22.25,-22.85697,52,2026-08-26T22:16:32.870657-03:00
2408,2026-08-26T22:18:31-03:00,2026-08-26T22:23:31-03:00,2026-08-27T01:18:31+00:00,2026-08-27T01:23:31+00:00,-22.25,-21.1875,-21.69492,59,2026-08-26T22:21:00.540279-03:00
2409,2026-08-26T22:23:31-03:00,2026-08-26T22:28:31-03:00,2026-08-27T01:23:31+00:00,2026-08-27T01:28:31+00:00,-21.1875,-20.375,-20.75,60,2026-08-26T22:27:44.949086-03:00
2410,2026-08-26T22:28:31-03:00,2026-08-26T22:33:31-03:00,2026-08-27T01:28:31+00:00,2026-08-27T01:33:31+00:00,-20.3125,-19.75,-19.97222,45,2026-08-26T22:31:02.458978-03:00
2411,2026-08-26T22:33:31-03:00,2026-08-26T22:38:31-03:00,2026-08-27T01:33:31+00:00,2026-08-27T01:38:31+00:00,-19.75,-19.1875,-19.45208,60,2026-08-26T22:36:00.872161-03:00
2412,2026-08-26T22:38:31-03:00,2026-08-26T22:43:31-03:00,2026-08-27T01:38:31+00:00,2026-08-27T01:43:31+00:00,-19.1875,-18.6875,-18.93646,60,2026-08-26T22:41:00.733834-03:00
2413,2026-08-26T22:43:31-03:00,2026-08-26T22:48:31-03:00,2026-08-27T01:43:31+00:00,2026-08-27T01:48:31+00:00,-18.6875,-18.3125,-18.48854,60,2026-08-26T22:46:00.969687-03:00
2414,2026-08-26T22:48:31-03:00,2026-08-26T22:53:31-03:00,2026-08-27T01:48:31+00:00,2026-08-27T01:53:31+00:00,-18.25,-17.875,-18.08438,60,2026-08-26T22:51:00.674233-03:00
2415,2026-08-26T22:53:31-03:00,2026-08-26T22:58:31-03:00,2026-08-27T01:53:31+00:00,2026-08-27T01:58:31+00:00,-17.875,-17.5625,-17.71771,60,2026-08-26T22:56:00.435131-03:00
2416,2026-08-26T22:58:31-03:00,2026-08-26T23:03:31-03:00,2026-08-27T01:58:31+00:00,2026-08-27T02:03:31+00:00,-17.5625,-17.25,-17.38854,60,2026-08-26T23:01:02.621567-03:00
2417,2026-08-26T23:03:31-03:00,2026-08-26T23:08:31-03:00,2026-08-27T02:03:31+00:00,2026-08-27T02:08:31+00:00,-18.625,-17.125,-17.77917,60,2026-08-26T23:06:00.695237-03:00
2418,2026-08-26T23:08:31-03:00,2026-08-26T23:13:31-03:00,2026-08-27T02:08:31+00:00,2026-08-27T02:13:31+00:00,-20.5625,-18.6875,-19.63229,60,2026-08-26T23:11:01.204108-03:00
2419,2026-08-26T23:13:31-03:00,2026-08-26T23:18:31-03:00,2026-08-27T02:13:31+00:00,2026-08-27T02:18:31+00:00,-22,-20.5625,-21.325,60,2026-08-26T23:16:01.662423-03:00
2420,2026-08-26T23:18:31-03:00,2026-08-26T23:23:31-03:00,2026-08-27T02:18:31+00:00,2026-08-27T02:23:31+00:00,-23,-22,-22.54688,60,2026-08-26T23:22:00.467394-03:00
2421,2026-08-26T23:23:31-03:00,2026-08-26T23:28:31-03:00,2026-08-27T02:23:31+00:00,2026-08-27T02:28:31+00:00,-23.75,-23.0625,-23.42026,58,2026-08-26T23:26:00.871900-03:00
2422,2026-08-26T23:28:31-03:00,2026-08-26T23:33:31-03:00,2026-08-27T02:28:31+00:00,2026-08-27T02:33:31+00:00,-24.3125,-23.75,-24.03646,60,2026-08-26T23:31:02.540512-03:00
2423,2026-08-26T23:33:31-03:00,2026-08-26T23:38:32-03:00,2026-08-27T02:33:31+00:00,2026-08-27T02:38:32+00:00,-24.6875,-24.3125,-24.49479,60,2026-08-26T23:36:06.472437-03:00
2424,2026-08-26T23:38:32-03:00,2026-08-26T23:43:32-03:00,2026-08-27T02:38:32+00:00,2026-08-27T02:43:32+00:00,-24.875,-24.1875,-24.68538,59,2026-08-26T23:41:30.570461-03:00
2425,2026-08-26T23:43:32-03:00,2026-08-26T23:48:32-03:00,2026-08-27T02:43:32+00:00,2026-08-27T02:48:32+00:00,-24.125,-22.8125,-23.45021,59,2026-08-26T23:47:35.541981-03:00
2426,2026-08-26T23:48:32-03:00,2026-08-26T23:53:32-03:00,2026-08-27T02:48:32+00:00,2026-08-27T02:53:32+00:00,-22.8125,-21.8125,-22.28125,56,2026-08-26T23:51:06.649621-03:00
2427,2026-08-26T23:53:32-03:00,2026-08-26T23:58:32-03:00,2026-08-27T02:53:32+00:00,2026-08-27T02:58:32+00:00,-21.8125,-21.0625,-21.38453,59,2026-08-26T23:56:02.597910-03:00
2428,2026-08-26T23:58:32-03:00,2026-08-27T00:03:32-03:00,2026-08-27T02:58:32+00:00,2026-08-27T03:03:32+00:00,-21,-20.375,-20.70521,60,2026-08-27T00:01:21.421924-03:00
2429,2026-08-27T00:03:32-03:00,2026-08-27T00:08:32-03:00,2026-08-27T03:03:32+00:00,2026-08-27T03:08:32+00:00,-20.375,-19.875,-20.10714,56,2026-08-27T00:06:00.975418-03:00
2430,2026-08-27T00:08:32-03:00,2026-08-27T00:13:32-03:00,2026-08-27T03:08:32+00:00,2026-08-27T03:13:32+00:00,-19.875,-19.375,-19.61771,60,2026-08-27T00:11:03.511839-03:00
2431,2026-08-27T00:13:32-03:00,2026-08-27T00:18:32-03:00,2026-08-27T03:13:32+00:00,2026-08-27T03:18:32+00:00,-19.375,-18.9375,-19.15833,60,2026-08-27T00:16:02.152853-03:00
2432,2026-08-27T00:18:32-03:00,2026-08-27T00:23:32-03:00,2026-08-27T03:18:32+00:00,2026-08-27T03:23:32+00:00,-18.9375,-18.5625,-18.74479,60,2026-08-27T00:21:00.910435-03:00
2433,2026-08-27T00:23:32-03:00,2026-08-27T00:28:32-03:00,2026-08-27T03:23:32+00:00,2026-08-27T03:28:32+00:00,-18.5625,-18.1875,-18.37188,60,2026-08-27T00:26:00.907965-03:00
2434,2026-08-27T00:28:32-03:00,2026-08-27T00:33:32-03:00,2026-08-27T03:28:32+00:00,2026-08-27T03:33:32+00:00,-18.1875,-17.875,-18.03021,60,2026-08-27T00:31:01.211427-03:00
2435,2026-08-27T00:33:32-03:00,2026-08-27T00:38:32-03:00,2026-08-27T03:33:32+00:00,2026-08-27T03:38:32+00:00,-17.875,-17.5,-17.69479,60,2026-08-27T00:36:00.623406-03:00
2436,2026-08-27T00:38:32-03:00,2026-08-27T00:43:32-03:00,2026-08-27T03:38:32+00:00,2026-08-27T03:43:32+00:00,-17.5,-17.25,-17.37917,60,2026-08-27T00:41:00.706299-03:00
2437,2026-08-27T00:43:32-03:00,2026-08-27T00:48:32-03:00,2026-08-27T03:43:32+00:00,2026-08-27T03:48:32+00:00,-17.25,-16.9375,-17.0875,60,2026-08-27T00:46:01.077009-03:00
2438,2026-08-27T00:48:32-03:00,2026-08-27T00:53:32-03:00,2026-08-27T03:48:32+00:00,2026-08-27T03:53:32+00:00,-16.9375,-16.6875,-16.8125,60,2026-08-27T00:51:01.069216-03:00
2439,2026-08-27T00:53:32-03:00,2026-08-27T00:58:32-03:00,2026-08-27T03:53:32+00:00,2026-08-27T03:58:32+00:00,-16.6875,-16.4375,-16.55521,60,2026-08-27T00:56:01.293325-03:00
2440,2026-08-27T00:58:32-03:00,2026-08-27T01:03:32-03:00,2026-08-27T03:58:32+00:00,2026-08-27T04:03:32+00:00,-16.4375,-16.1875,-16.30833,60,2026-08-27T01:01:03.300005-03:00
2441,2026-08-27T01:03:32-03:00,2026-08-27T01:08:32-03:00,2026-08-27T04:03:32+00:00,2026-08-27T04:08:32+00:00,-16.1875,-15.9375,-16.07187,60,2026-08-27T01:06:31.220435-03:00
2442,2026-08-27T01:08:32-03:00,2026-08-27T01:13:33-03:00,2026-08-27T04:08:32+00:00,2026-08-27T04:13:33+00:00,-15.9375,-15.75,-15.84216,59,2026-08-27T01:11:01.184706-03:00
2443,2026-08-27T01:13:33-03:00,2026-08-27T01:18:33-03:00,2026-08-27T04:13:33+00:00,2026-08-27T04:18:33+00:00,-15.75,-15.5,-15.62917,60,2026-08-27T01:16:01.371934-03:00
2444,2026-08-27T01:18:33-03:00,2026-08-27T01:23:33-03:00,2026-08-27T04:18:33+00:00,2026-08-27T04:23:33+00:00,-15.5,-15.3125,-15.40938,60,2026-08-27T01:21:01.786115-03:00
2445,2026-08-27T01:23:33-03:00,2026-08-27T01:28:33-03:00,2026-08-27T04:23:33+00:00,2026-08-27T04:28:33+00:00,-15.3125,-15.125,-15.20313,60,2026-08-27T01:26:22.174495-03:00
2446,2026-08-27T01:28:33-03:00,2026-08-27T01:33:33-03:00,2026-08-27T04:28:33+00:00,2026-08-27T04:33:33+00:00,-15.0625,-14.875,-14.99442,56,2026-08-27T01:31:01.271537-03:00
2447,2026-08-27T01:33:33-03:00,2026-08-27T01:38:33-03:00,2026-08-27T04:33:33+00:00,2026-08-27T04:38:33+00:00,-14.875,-14.6875,-14.80104,60,2026-08-27T01:36:01.601837-03:00
2448,2026-08-27T01:38:33-03:00,2026-08-27T01:43:33-03:00,2026-08-27T04:38:33+00:00,2026-08-27T04:43:33+00:00,-14.6875,-14.5,-14.60729,60,2026-08-27T01:41:01.237196-03:00
2449,2026-08-27T01:43:33-03:00,2026-08-27T01:48:33-03:00,2026-08-27T04:43:33+00:00,2026-08-27T04:48:33+00:00,-14.5,-14.3125,-14.41979,60,2026-08-27T01:46:00.766357-03:00
2450,2026-08-27T01:48:33-03:00,2026-08-27T01:53:33-03:00,2026-08-27T04:48:33+00:00,2026-08-27T04:53:33+00:00,-15.8125,-14.3125,-14.92292,60,2026-08-27T01:51:01.144599-03:00
2451,2026-08-27T01:53:33-03:00,2026-08-27T01:58:33-03:00,2026-08-27T04:53:33+00:00,2026-08-27T04:58:33+00:00,-18.3125,-15.875,-17.11771,60,2026-08-27T01:56:01.539090-03:00
2452,2026-08-27T01:58:33-03:00,2026-08-27T02:03:33-03:00,2026-08-27T04:58:33+00:00,2026-08-27T05:03:33+00:00,-20.3125,-18.375,-19.37812,60,2026-08-27T02:01:02.026282-03:00
2453,2026-08-27T02:03:33-03:00,2026-08-27T02:08:33-03:00,2026-08-27T05:03:33+00:00,2026-08-27T05:08:33+00:00,-21.5625,-20.3125,-21.02396,60,2026-08-27T02:06:01.517149-03:00
2454,2026-08-27T02:08:33-03:00,2026-08-27T02:13:33-03:00,2026-08-27T05:08:33+00:00,2026-08-27T05:13:33+00:00,-21.5,-20.1875,-20.80208,60,2026-08-27T02:11:00.907711-03:00
2455,2026-08-27T02:13:33-03:00,2026-08-27T02:18:33-03:00,2026-08-27T05:13:33+00:00,2026-08-27T05:18:33+00:00,-20.1875,-19.25,-19.71354,60,2026-08-27T02:16:03.526521-03:00
2456,2026-08-27T02:18:33-03:00,2026-08-27T02:23:33-03:00,2026-08-27T05:18:33+00:00,2026-08-27T05:23:33+00:00,-19.25,-18.5625,-18.89167,60,2026-08-27T02:21:01.485901-03:00
2457,2026-08-27T02:23:33-03:00,2026-08-27T02:28:33-03:00,2026-08-27T05:23:33+00:00,2026-08-27T05:28:33+00:00,-18.5625,-18,-18.26354,60,2026-08-27T02:26:01.349036-03:00
2458,2026-08-27T02:28:33-03:00,2026-08-27T02:33:33-03:00,2026-08-27T05:28:33+00:00,2026-08-27T05:33:33+00:00,-18,-17.5,-17.75,60,2026-08-27T02:31:01.835520-03:00
2459,2026-08-27T02:33:33-03:00,2026-08-27T02:38:33-03:00,2026-08-27T05:33:33+00:00,2026-08-27T05:38:33+00:00,-17.5,-17.125,-17.30729,60,2026-08-27T02:36:00.848632-03:00
2460,2026-08-27T02:38:33-03:00,2026-08-27T02:43:33-03:00,2026-08-27T05:38:33+00:00,2026-08-27T05:43:33+00:00,-17.125,-16.75,-16.91042,60,2026-08-27T02:41:01.118717-03:00
2461,2026-08-27T02:43:33-03:00,2026-08-27T02:48:33-03:00,2026-08-27T05:43:33+00:00,2026-08-27T05:48:33+00:00,-16.6875,-16.375,-16.54792,60,2026-08-27T02:46:01.595309-03:00
2462,2026-08-27T02:48:33-03:00,2026-08-27T02:53:33-03:00,2026-08-27T05:48:33+00:00,2026-08-27T05:53:33+00:00,-16.375,-16.0625,-16.22812,60,2026-08-27T02:51:01.600874-03:00
2463,2026-08-27T02:53:33-03:00,2026-08-27T02:58:33-03:00,2026-08-27T05:53:33+00:00,2026-08-27T05:58:33+00:00,-16.0625,-15.8125,-15.93021,60,2026-08-27T02:56:01.778126-03:00
2464,2026-08-27T02:58:33-03:00,2026-08-27T03:03:33-03:00,2026-08-27T05:58:33+00:00,2026-08-27T06:03:33+00:00,-15.75,-15.5,-15.64479,60,2026-08-27T03:01:04.268339-03:00
2465,2026-08-27T03:03:33-03:00,2026-08-27T03:08:34-03:00,2026-08-27T06:03:33+00:00,2026-08-27T06:08:34+00:00,-15.5,-15.25,-15.38542,60,2026-08-27T03:06:02.214619-03:00
2466,2026-08-27T03:08:34-03:00,2026-08-27T03:13:34-03:00,2026-08-27T06:08:34+00:00,2026-08-27T06:13:34+00:00,-15.25,-15,-15.14167,60,2026-08-27T03:11:01.575489-03:00
2467,2026-08-27T03:13:34-03:00,2026-08-27T03:18:34-03:00,2026-08-27T06:13:34+00:00,2026-08-27T06:18:34+00:00,-15,-14.8125,-14.90833,60,2026-08-27T03:16:02.444321-03:00
2468,2026-08-27T03:18:34-03:00,2026-08-27T03:23:34-03:00,2026-08-27T06:18:34+00:00,2026-08-27T06:23:34+00:00,-14.8125,-14.5625,-14.68854,60,2026-08-27T03:21:01.528513-03:00
2469,2026-08-27T03:23:34-03:00,2026-08-27T03:28:34-03:00,2026-08-27T06:23:34+00:00,2026-08-27T06:28:34+00:00,-15.875,-14.5,-15.00729,60,2026-08-27T03:26:01.666817-03:00
2470,2026-08-27T03:28:34-03:00,2026-08-27T03:33:34-03:00,2026-08-27T06:28:34+00:00,2026-08-27T06:33:34+00:00,-18.1875,-15.875,-17.04792,60,2026-08-27T03:31:02.078627-03:00
2471,2026-08-27T03:33:34-03:00,2026-08-27T03:38:34-03:00,2026-08-27T06:33:34+00:00,2026-08-27T06:38:34+00:00,-20.125,-18.25,-19.23438,60,2026-08-27T03:36:02.272380-03:00
2472,2026-08-27T03:38:34-03:00,2026-08-27T03:43:34-03:00,2026-08-27T06:38:34+00:00,2026-08-27T06:43:34+00:00,-21.5,-20.1875,-20.88437,60,2026-08-27T03:41:02.378244-03:00
2473,2026-08-27T03:43:34-03:00,2026-08-27T03:48:34-03:00,2026-08-27T06:43:34+00:00,2026-08-27T06:48:34+00:00,-21.875,-20.9375,-21.52604,60,2026-08-27T03:46:01.852474-03:00
2474,2026-08-27T03:48:34-03:00,2026-08-27T03:53:34-03:00,2026-08-27T06:48:34+00:00,2026-08-27T06:53:34+00:00,-20.9375,-19.8125,-20.33125,60,2026-08-27T03:51:02.025804-03:00
